"In a dying act of defiance, Polish dancer and Holocaust victim Franceska Mann shot and killed SS officer Josef Schillinger.";mostly true
"Former president Barack Obama referred to himself 75 times during his farewell speech, compared to just 3 self-references by President Donald Trump in his inaugural address.";mixture
"Melania Trump's biography on the White House web site promotes her jewelry line.";mostly true
"Capsaicin, the spice-causing molecule in chili peppers, can help beat breast cancer.";Unproven
"The Clinton Foundation is shutting down due to lack of donations.";mixture
"Donald Trump requested tanks and missile launchers at his inaugural parade.";unproven
"Canadian officials planted a ""privacy hedge"" along that country's border with the U.S.";FALSE
"President Donald Trump's proposed 2020 re-election campaign slogan (""Keep America Great"") was used in a 'Purge' film.";true
"Donald Trump removed the terms ""LGBT"" and ""climate change"" from the White House web site.";MIXTURE
"A photograph captured Joe Biden posing menacingly with an elderly woman and a gun.";false
"";
"A pilot refused to let President Obama onboard a helicopter after he failed to salute a Marine.";FALSE
"A highway sign in Maryland told drivers to ""Consider Canada"" due to inauguration traffic.";FALSE
"A photograph shows President Obama taking the oath of office with his hand on a Quran.";FALSE
"Early images depict massive crowds at the 20 January 2017 inauguration of Donald Trump.";false
"President-elect Donald Trump was pictured at a cross burning with the KKK.";FALSE
"Congressman John Lewis didn't pay property taxes on his townhouse in Washington, D.C.";unproven
"A photograph shows two men standing next to a dog who had its ears cut off.";TRUE
"Donald Trump posed for a fake speechwriting photograph at an auction house's receptionist's desk.";false
"A photograph shows a homeless woman outside in the cold holding a dead baby.";mixture
"The Hampton United Methodist Church called Donald Trump a pervert, a con artist, and a fascist on their church sign.";FALSE
"Russia minted ""In Trump We Trust"" coins ahead of the 45th U.S. president's inauguration.";mixture
"Coretta Scott King wrote a letter opposing Jeff Session's confirmation for appointment as a federal judge.";true
"President Obama ordered a life-sized bronze statue of himself to be permanently installed at the White House.";FALSE
"President Obama was captured on a ""hot mic"" making offensive comments to Al Sharpton at a Martin Luther King, Jr. Day event.";false
"Chinese people are selling each other bags of fresh air because of air pollution.";mixture
"Vanilla ice cream was originally a deep, dark black color before white people demanded it be changed in 1912.";false
"The remains of a Nazi soldier were found in the belly of a giant catfish.";false
"";false
"";
"A ""quick-thinking mom"" distracted a robber by performing a sex act on him in order to allow her family to safely escape.";false
"A government report from 2008 states that 35,000 veterans of the first Gulf War died as a direct result of adverse effects from an Anthrax vaccine they were mandated to receive.";Unproven
"Donald Trump's official inauguration poem describes Barack Obama as a tyrant.";MOSTLY FALSE
"Americans can use their birth certificates to access secret ""strawman"" funds.";false
"The American Civil Liberties Union has demanded police in Washington, D.C. disable their body cameras for the duration of inaugural protests in 2017.";mostly false
"Speaker Paul Ryan is blocking all incoming calls and faxes to his various offices.";unproven
"The group Demand Protest LLC is paying $2500 for people to protest Donald Trump's inauguration.";FALSE
"Two college students have vowed to remove their own penises to protest a planned U.S.-Mexico border wall.";false
"Microwave ovens were banned in the USSR in 1976 to protect its citizens from harmful health effects.";False
"A photograph shows a large group of bikers on their way to Donald Trump's inauguration.";FALSE
"A Russian sex worker said Donald Trump was one of her clients and that he has a small penis.";false
"President-elect Donald Trump's inauguration will be the first presidential inauguration that Rep. John Lewis has skipped.";false
"Rep. Chris Collins, a member of President-elect Donald Trump's transition team, compared civil rights icon Rep. John Lewis to ""a spoiled chimp who got too many bananas and rights.""";False
"A video shows bystanders at Walmart doing nothing to intervene when a man experiencing a seizure is robbed of his wallet.";mixture
"Dr. Martin Luther King, Jr. said ""Our lives begin to end the day we become silent about things that matter.""";mixture
"Harrison Ford compared Donald Trump to ""patriots"" such as Indiana Jones, Han Solo, and Jack Ryan.";FALSE
"Donald Trump  advocated not washing hands after using the restroom as a ""power play"" in his 1987 book .";FALSE
"";
"A study has determined that Nutella brand spread includes a known carcinogen among its ingredients.";false
"Rapper Snoop Dogg threatened any black artist who performs at Donald Trump's inauguration.";mostly false
"President Obama trademarked the name 'Obamacare' and receives royalties every time the term is used.";FALSE
"author William Golding once said that women are ""far superior [to men] and always have been.""";true
"Michelle Obama's Secret Service detail abruptly quit during her Hawaii vacation and left her on the street.";FALSE
"Donald Trump revoked the press credentials of six major news outlets.";FALSE
"Cone-shaped skulls found in Latin America are of alien, not human, origin.";false
"The U.S. Army is investigating ways to build biodegradable bullets that will sprout into plants.";True
"Anyone who bought milk after 2003 can be compensated under the terms of a class action lawsuit.";mixture
"A photograph shows a Palestinian boy after he was shot in the heart by an Israeli soldier during the First Intifada.";FALSE
"Mexican drug kingpin Joaquín ""El Chapo"" Guzmán donated millions of dollars to Hillary Clinton's 2016 presidential campaign.";FALSE
"Adam Sandler was found dead of an apparent suicide in January 2017.";false
"Cancer is caused by a deficiency of vitamin “B17,” a condition that can be remedied with nutritional supplements.";False
"Sting video maker James O'Keefe plans to ""infiltrate"" the Women's March on Washington.";unproven
"Television viewers can drastically lower the TV ratings for Donald Trump's inauguration by changing the channel.";MOSTLY FALSE
"Sarah Palin blamed the Fort Lauderdale shooting on ""Mexican Muslim"" immigrants.";false
"Chicago Bulls Rajon Rondo and New Orleans Pelicans Anthony Davis were traded in a five player deal in January 2017.";FALSE
"";
"Musician Kodak Black was shot outside of a nightclub in Florida in December 2016.";FALSE
"Stacks of file folders presented as evidence that President-elect Donald Trump was turning his business holdings over to his children were empty and/or contained blank sheets of paper.";Unproven
"Hackers can extract fingerprints from peace sign selfies and steal people's identities.";unproven
"A former Army sniper shot three violent home intruders in the course of their victimizing a neighbor's household.";false
"Hillary Clinton has been rated ""most admired woman"" by Gallup polls 21 times.";true
"Raggedy Ann dolls were created by a grief-stricken father who lost his daughter to a vaccine-related illness, and who wished to broadcast the risks of vaccination.";mostly false
"Southern Illinois University is closing down its Carbondale campus thanks to ""social justice warrior"" activity.";false
"During the 19th and 20th centuries, some U.S. cities enacted so-called ""ugly laws"" banning people deemed ""diseased, maimed, mutilated or in any way deformed so as to be an unsightly or disgusting object or improper person"" from public spaces.";True
"More than 30,000 cows froze to death during a winter storm because farmers could not be bothered to take care of their animals.";mixture
"A law firm working with Donald Trump was named ""Russia Law Firm of the Year.""";PARTLY TRUE
"A video shows worms found by a consumer inside the candy wrappers of Ferrero Rocher chocolates.";unproven
"Denzel Washington criticized Meryl Streep for making a political speech during the 2017 Golden Globes award ceremony.";MOSTLY FALSE
"A picture depicts a paralyzed man's groomsmen holding him up so he could marry his bride.";false
"CNN reported that Twitter is deleting Donald Trump's account over its use of 'racist rhetoric.'";false
"American intelligence has confirmed that President-elect Donald Trump was blackmailed by Russian operatives.";unproven
"Hollywood is going on strike until Donald Trump resigns from the presidency.";FALSE
"A web site allows criminals to look up the personal information of police officers.";mostly true
"Senator Elizabeth Warren said that women being raped was an acceptable cost for the tolerance of Muslims and praised Planned Parenthood.";false
"";
"An animated image shows Meryl Streep mocking a disabled person on a late night talk show.";FALSE
"Image is a screenshot of a sincere debate between Facebook friends over the Affordable Care Act and Obamacare.";undetermined
"Meryl Streep was fired by director Ron Howard from a from a ""Happy Days"" reboot project for lying about Donald Trump mocking a disabled reporter.";False
"A video shows hundreds of people getting knocked over by a giant rotating bar.";FALSE
"A man was sentenced to 22 years in prison for stealing a remote control.";MIXTURE
"Due to the difficulties President-Elect Donald Trump has had in lining  up singers for his inauguration ceremony, Russian president Vladimir  Putin has volunteered to sing “for my comrade”.";false
"Meryl Streep applauded for Roman Polanski at the Academy Awards in 2003.";TRUE
"Gravity Payments CEO Dan Price rented his house in order to make ends meet after taking a $900,000 pay cut and raising the minimum salary at his company to $70,000.";mixture
"Actress and comedian Sherri Shepherd has died of a heart attack.";False
"Donald Trump gave an unprecedented order for all politically appointed ambassadors to resign immediately.";mixture
"""Harry Potter"" creator J.K. Rowling revealed that lead film actor Daniel Radcliffe is Chinese.";false
"Hillary Clinton said several insulting things about Michelle Obama in a leaked 20 October 2016 e-mail.";false
"An episode of the 1950s western TV series 'Trackdown' featured a snake oil salesman named 'Trump' who promised to build a wall in order to prevent the end of the world.";TRUE
"Women in a dangerous situation at a bar can order an angel shot to ensure safe passage into an Uber and away from a frightening man.";mixture
"Wheaties cereal sticks to magnets because it has metal flakes.";true
"";
"Individuals are legitimately identifying as and calling for acceptance of a new identity known as ""clovergender.""";false
"A man locked his daughter in a cage because she used Snapchat's ""dog filter"" too frequently.";false
"A cartoon from Norway depicting Donald Trump in a diaper was banned from Twitter.";FALSE
"CNN altered a photograph of Esteban Santiago to make his skin appear lighter.";FALSE
"A ""YXX"" notation on Donald Trump's Selective Service record indicates he suffers from the genetic condition Klinefelter syndrome.";False
"Canadian immigrants with ""two wives"" receive a host of government benefits upon their their arrival.";false
"Bob Denver died in January 2017.";FALSE
"";false
"A photograph shows Jesse Owens and Hitler shaking hands at the 1936 Olympics.";FALSE
"Donald Trump said that America's economy crashing would lead to riots demanding we make the country great again.";correctly attributed
"Civil rights activist DeRay Mckesson made and quickly deleted a tweet in which he said he had ""no problem"" with a contemporaneous viral Facebook Live crime in Chicago.";false
"Six anti-Trump protesters were killed by a truck in the course of demonstrating on a freeway.";false
"An x-ray image shows a snake that entered a woman's stomach by crawling through her vagina.";FALSE
"A 12-year-old girl livestreamed her suicide by hanging.";true
"The Washington Post's free daily newspaper used a male gender symbol to illustrate a cover story about women's rights.";TRUE
"Australian authorities saved 20 koalas from what is believed to be one of several underground animal brothels in the area.";false
"Typing ""Facebook Security"" into the ""block search"" field reveals the users Facebook is paying to secretly spy on you.";false
"";
"President Obama awarded himself the Department of Defense Medal for Distinguished Public Service.";mostly false
"Joel Osteen offered to reveal ""God's plan"" to anyone who donated $5,000 to his ministry.";false
"The American Dental Association said semen cuts plaque and tartar by 77%.";False
"Drinking a glass of grape juice three times a day after being exposed to the stomach flu will prevent you from getting sick.";Unproven
"Symbols embossed on the exterior surfaces of Oreo cookies link the product to the alleged conspiratorial activities of the Knights Templar and Freemasons.";False
"The U.S. Supreme Court has ruled that motorists need not have licenses to drive vehicles on public roads.";false
"A 7-year-old boy is missing after being kidnapped from his home in Harrisburg, Pennsylvania.";outdated
"A turtle grew into an odd shape after being trapped in a rubber band for years.";mostly true
"Donald Trump tweeted and deleted a candid, regretful statement in the early hours of New Year's Day.";false
"Close examination of a photograph taken by NASA’s Mars Curiosity Rover shows the presence of a hairy, spider-monkey like creature.";False
"A computer infected by malware proved a Vermont power company has been targeted for disruption by Russian hackers.";mostly false
"Presidential daughter Malia Obama was named the highest-paid heir in 2017.";FALSE
"The modern image of Jesus is modeled on Cesare Borgia, a gangster's son.";false
"MMA fighter Ronda Rousey has been found dead in her bathtub.";false
"Jimi Hendrix, Jim Morrison, Janis Joplin, and Kurt Cobain all died with white Bic lighters in their pockets.";FALSE
"";
"Former Clinton Foundation CEO Eric Braverman has gone ""missing.""";false
"Pranksters briefly changed California's iconic ""Hollywood"" sign to read ""Hollyweed.""";True
"President-Elect Donald Trump appointed Sarah Palin Science and Technology Advisor.";false
"President Obama issued a full pardon for rapper C-Murder.";FALSE
"No arrests were made after thousands of young people got into a massive brawl at a Kentucky mall because everyone involved was white.";unproven
"Princess Leia's ""hair buns"" in Star Wars were inspired by those of a Mexican revolutionary.";MOSTLY TRUE
"Scientific studies demonstrate that the process of adding fluoride to public water reduces the IQ of the individuals in those areas.";False
"Oprah and Tyler Perry have teamed up for a big-ticket Facebook giveaway.";false
"Bristol Palin said performers were afraid performing a his inauguration would cause them to ""fall in love"" with Donald Trump.";false
"An experimental Nazi missile launched in 1944 is expected to enter orbit, and threatens the midwestern United States.";false
"Two handfuls of cashews are equivalent to one dose of Prozac in treating depression, and can be safely substituted for prescribed drugs.";false
"Musician Stevie Wonder was killed in a car crash in December 2016";FALSE
"A member of the Electoral College committed suicide to avoid casting a vote for Donald Trump.";false
"An image shows an advertisement for Trump Tower in Mumbai stating that there is ""only one way to live"" installed over a group of homeless people.";true
"";
"A new Social Security Administration rule would bar Social Security recipients from owning guns.";mixture
"A Navy officer was arrested for ""abuse of public animal"" and ""drunken or reckless driving"" after he used a raccoon to bypass an ignition interlock system.";false
"Mark Twain said that Its easier to fool people than to convince them that they have been fooled.";unproven
"Sinclair Lewis said ""When fascism comes to America it will be wrapped in the flag and carrying a cross.""";False
"A Chinese restaurant in Coral Springs, Florida was busted serving dog meat.";false
"Congress has approved the creation of a taxpayer-funded network called ""Trump TV.""";MOSTLY FALSE
"The bottom drawer on an oven can be used to keep food warm.";MIXTURE
"Burglars returned stolen computers to a group helping rape survivors after realizing whom they'd robbed.";true
"The government of Thailand issued a warning about canned food contaminated with HIV.";false
"A photograph shows a young Carrie Fisher watching her mother Debbie Reynolds perform onstage.";TRUE
"Black police officers are more likely to kill black people.";unproven
"Actor John Amos died from a heart attack on 28 December 2016.";FALSE
"Peanut butter can be used to diagnose Alzheimer’s Disease.";Mostly False
"Carrie Fisher contributed script revisions during the filming of ""The Empire Strikes Back""";false
"The federal government passed a law permitting police officers to shoot dogs if they bark or move.";MIXTURE
"A woman named Catherine Elizabeth Clennan is genuinely seeking several million dollars via GoFundMe to live her dream life.";unproven
"A man was charged with a DUI for drinking too much caffeine.";false
"Walmart has recalled holiday rawhide bones for dogs because they are laced with formaldehyde and have already killed at least one dog.";false
"";
"The Wisconsin Department of Natural Resources’ webpage regarding climate change’s potential effects on the Great Lakes was scrubbed of references to the word ‘climate’.";True
"An image shows a VHS copy of the movie ""Shazaam,"" starring the comedian Sinbad as a genie.";FALSE
"The Russians have sent a manned space craft to Saturn and it's being hidden from the public.";false
"In December 2016, President Obama signed a bill criminalizing alternative media.";mostly false
"Thieves select homes to break into after Christmas by taking note of boxes curbed as trash or recycling.";unproven
"Amazon is taking part in a collection effort for Goodwill.";true
"Morgan Freeman and Meryl Streep are the biological parents of rap artist Future.";false
"Donald Trump threatened military action against Mexico in a tweet sent on Christmas Eve.";FALSE
"Diners are legally obligated to pay mandatory service charges or tips which appear on their checks.";mixture
"All living former presidents have refused to attend Donald Trump's inauguration.";FALSE
"Republican Sen. Mitch McConnell blocked a bipartisan committee from investigating purported Russian hacks.";mixture
"Neil DeGrasse Tyson said his interest in ""astrological [physics]"" stemmed from his experience stealing and consuming large quantities of LSD as a young teen in Harlem.";false
"Multiple precincts in Detroit reported more votes than voters in the 2016 general election, suggesting voter or electoral fraud.";mixture
"Convicted Charleston church shooter Dylann Roof was raped in prison.";false
"CNN was caught using photographs of the same girl to represent three different refugee crises.";false
"Wrestler 'Big Show' was killed in a car accident.";false
"A headstone marking the burial site of a 4-year-old boy was removed because its shape violated cemetery rules.";true
"";
"Telling Siri to ""charge my phone to 100 percent"" will cause the virtual assistant to surreptitiously dial 911 or summon emergency services.";mostly false
"A new trend in carjacking involves the theft of your license plates by robbers who later lure you into a carjacking by pretending they ""found"" your tags.";false
"Former Trump campaign official Carl Paladino said he hopes President Obama dies of mad cow disease and First Lady Michelle Obama goes to live in a cave in Africa with a gorilla.";True
"";false
"Doctors are now saying menstrual cramps are as painful as heart attacks.";unproven
"Liquor and wine are illegal in the U.S. unless they are radioactive.";False
"Fox News is well above both CNN and MSNBC in television viewership and has increased their lead since the 2016 election.";true
"A ""child-like"" painting by Joan Miro sold for $37 million.";TRUE
"An image shows a real flyer for a ""Freedom Concert"" scheduled for Inauguration Day.";MOSTLY FALSE
"The city of Las Vegas is now powered completely by renewable energy.";mostly true
"The flight crew of Air Force One refused to fly President Obama 6,000 miles to play a round of golf.";FALSE
"Salt lamps, because they emit negatively charged ions, impart myriad health benefits including reduced anxiety, improved sleep, increased energy, and protection from an “electric smog.”";False
"A video shows 'jihadi' parents bidding farewell to their two children before one of them blew herself up in a suicide bomb attack.";unproven
"";
"An e-mail published by WikiLeaks revealed that three prominent Republicans were on Hillary Clinton's payroll.";FALSE
"U.S. national security agencies went on ""high alert"" after President-Elect Donald Trump was caught telling ""a dangerous lie.""";false
"The Minnesota Vikings opened Bank Stadium to shelter the homeless on a frigid night in December 2016.";FALSE
"Image depicts two men known to be posing as gas company workers in an attempt to gain access to homes and rob them.";false
"";false
"Singer and former ""The Voice"" star CeeLo Green was injured in a mobile phone explosion captured on video.";False
"H.R. 4919, passed on 8 December 2016, allows the microchipping of ""mentally disabled"" citizens such as patients with autism and Alzheimer's disease.";mostly false
"Charleston church shooter Dylann Roof is actually a former child star and crisis actor named John Christian Graas.";false
"Donald Trump sent a tweet with the word ""unprecedented"" incorrectly spelled ""unpresidented.""";TRUE
"No celebrities are willing to perform for Trump's inauguration.";unproven
"A photograph depicts a Salvation Army bellringer holding a sign stating the group helps people, ""just not the gays.""";false
"A ""Make-A-Wish"" experience was ruined when a high school football player tackled a sick child running for a touchdown.";FALSE
"John Kasich said if women can't be trusted to ""keep their legs closed,"" then they are unfit to choose abortion.";false
"A forthcoming Russian reality show called ""Game2: Winter"" will permit contestants to commit crimes, including rape and murder.";false
"";
"The search-and-rescue organization in Syria, the White Helmets, is linked to terrorists.";unproven
"Every high school marching band in Washington D.C. is boycotting Donald Trump's inauguration.";MOSTLY FALSE
"Women need more sleep than men because their brains get more use on a day-to-day basis.";Mostly False
"A law professor is working to take Donald Trump's election win away by appealing to electoral college voters.";true
"An Indiana man filmed Comcast Xfinity repairmen causing automobile accidents, then refusing to take responsibility.";true
"A group of Muslims tore down a Christmas tree in Italy.";FALSE
"President-Elect Donald Trump appointed Kanye West to a cabinet position.";false
"Victims of atrocities in Syria are being ""recycled"" by anti-government activists.";false
"The state of Florida is ""moving"" to undertake a ""full recount"" of all 2016 general election votes after ""massive voter fraud"" was uncovered.";false
"Hours after Massachusetts legalized recreational marijuana, the state had its first cannabis overdose.";false
"A video shows a driverless Uber running a red light in San Francisco.";MIXTURE
"A video showing an airplane losing altitude and then crashing in Pakistan is ""disappearing from the Internet.""";mixture
"Keanu Reeves overcame a series of tragic events in his life, before and after becoming a wealthy movie star.";Mostly true
"A man working as Santa Claus in a Wisconsin mall beat up a child molester after a child confided that her stepfather had been ""touching"" her.";FALSE
"Three brothers in Limpopo, South Africa were arrested for raping a crocodile.";FALSE
"People for the Ethical Treatment of Animals (PETA) ""rescued"" a number of lobsters headed to dinner plates before promptly killing them all by releasing them into lethal freshwater in Nebraska.";unproven
"McDonald's released a holiday cup that unintentionally featured a risqué image.";FALSE
"A number advertised on a Facebook page lets callers ""leave messages"" for Santa Claus.";false
"";
"During pregnancy, a woman’s brain shrinks and takes up to six months to regain its previous size.";Mixture
"The WikiLeaks 'Podesta archive' included an e-mail that stated President Obama had ""directed his supporters in Colorado to engage in a little all-American voter fraud.""";mostly false
"The second-highest ranking ISIS member urged Muslim-Americans to vote for Hillary Clinton.";false
"Pope Francis decreed that Catholics cannot vote for Democratic presidential candidate Hillary Clinton.";false
"Televangelist Kenneth Copeland says ""civil war"" will unfold if Donald Trump loses the presidential election.";mostly FALSE
"More attacks on U.S. embassies, with more people killed, occurred during the G.W. Bush and Reagan administrations than under Obama.";Mixture
"A video report from CNN shows Donald Trump purchasing a car and two children.";FALSE
"An unknown third party whispered the word ""dozens"" to Hillary Clinton during the third presidential debate.";UNPROVEN
"George Soros-controlled Smartmatic manufactures the voting machines used in 16 crucial states, and those states will be rigged in favor of Hillary Clinton.";false
"The Reverend Billy Graham issued a surprising statement in support of Donald Trump.";misattributed
"Moderator Chris Wallace received a ""cease and desist"" letter from Trump about groping allegations in the midst of a presidential debate.";false
"Outgoing President George H.W. Bush left a note welcoming incoming President Bill Clinton to the White House in 1993.";TRUE
"President Obama passed a law enabling food stamp recipients to use their benefits to purchase hot food.";false
"Hillary Clinton revealed a classified response window of ""four minutes"" for a U.S. president to launch nuclear weapons.";false
"A San Francisco tech company is a front for the web site that accused Julian Assange of pedophilia.";false
"Donald Trump raped his former wife and a young woman, and his modeling agency was found to be trafficking young girls.";mixture
"The town of Clinton, IN, is changing its name to avoid being associated with Hillary Clinton.";False
"Singer-songwriter Bob Dylan has rejected his Nobel Prize Award for Literature.";FALSE
"";
"The Federal Emergency Management Agency scheduled a massive earthquake preparedness drill on the same day as the California primary.";Mostly false
"An image serves as photographic proof that Hillary Clinton is incontinent.";FALSE
"Spy cameras are commonly hidden in hotel room hooks.";Mostly false
"Florida beaches have been invaded with ""sea lice.""";MOSTLY TRUE
"A handful of 1970s quarters are worth a fortune, as they were minted on the back of a 1941 Canadian coin.";MIXTURE
"A man came forward and claimed he had been paid $3,500 to protest at a Donald Trump rally.";false
"The band Tragically Hip has cancelled their tour after members failed to get tickets to their own shows.";FALSE
"Donald Trump retweeted a purported photograph of black supporters of his campaign, even though the depicted people aren't Trump fans.";True
"An elementary school in Fresno, California, forced a third-grader to remove a cap bearing Donald Trump's campaign slogan.";mostly true
"Home Depot founder and CEO Bernie Marcus has endorsed Donald Trump for president.";mixture
"An image depicts a young female Donald Trump supporter covered in blood following an altercation at a California political rally.";False
"A video shows a group of high school students hatching a chick that developed outside an eggshell for the first time in history.";MIXTURE
"California legislators have made it illegal for anyone to deny climate change, under threat of jail time.";mixture
"The NFL is banning the playing of the U.S. national anthem beginning in 2017.";FALSE
"An image shows a young woman who was beaten up by anti-Trump demonstrators at a rally in San Jose.";FALSE
"Actor Jack Black passed away in June 2016.";FALSE
"Scientists have created a human-gorilla hybrid called Hurilla.";FALSE
"A photograph shows an orphan lying in the chalk outline of her absent mother.";FALSE
"";
"A Republican lawmaker proposed introducing ""hunger tests"" before issuing food stamps.";False
"300,000 pounds of rat meat disguised as chicken wings were sold in the U.S. before the Super Bowl.";False
"A customer found maggots inside a new jar of Bertolli tomato sauce.";unproven
"Kim Kardashian wore a coat made from ""South Russian Ovcharka dogs"" to Kanye West's fashion show.";FALSE
"Eminem biopic '8 Mile' will return with a sequel in late 2016.";False
"Produce in California (namely tangerines) is being grown in toxic wastewater from oil company fracking activities.";mixture
"Ted Cruz threatened on Twitter to deport Beyoncé due to her performance at Super Bowl 50.";FALSE
"Bernie Sanders dodged the draft.";False
"Will Smith and Jada Pinkett Smith have purchased the BET channel.";FALSE
"Ted Cruz said that he was skeptical about the timing of Justice Scalia's death.";FALSE
"Beyonce has not been banned from performing in Canada based on her 2016 Super Bowl halftime performance.";false
"A photograph shows Russian soldiers wearing ""exosuits"" in Syria.";FALSE
"Mark Cuban said that Millennials will probably vote for a Democrat in 2016, ""because they fact-check everything.""";FALSE
"Supreme Court Justice Antonin Scalia said ""mere factual innocence is no reason not to carry out a death sentence properly reached.""";Mixture
"There is a children's book called ""Do You Want to Play With My Balls?""";mostly TRUE
"Vice President Joe Biden said that 'no ordinary American cares about their constitutional rights.'";FALSE
"Setting your Apple device's date to 1 January 1970 will reveal a retro-themed Easter egg.";FALSE
"The user of solar panels drains the sun of energy.";FALSE
"";
"";
"";false
"";
"";
